frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
44,ok,response,2,0,,,,true,3536719734,3544220073,17683598.670,17721100.365,37501.695,4528.745,7E 32 30 30 32 34 36 30 30 44 30 31 32 45 31 30 30 41 32 38 30 30 31 37 43 30 37 36 43 43 30 46 39 42 43 0D,Pylon rsp addr=0x02 OK cid2=0x63 chk=OK charge/discharge status len=18,"0x63 status=0xC0 (charge=ON, discharge=ON, balance=OFF)",
45,ok,request,2,97,,,,true,3692080802,3695805331,18460404.010,18479026.655,18622.645,739303.645,7E 32 30 30 32 34 36 36 31 30 30 30 30 46 44 41 42 0D,Pylon req addr=0x02 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
46,ok,response,2,0,,,,true,3696935538,3721103322,18484677.690,18605516.610,120838.920,5651.035,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 45 46 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 32 30 30 30 31 30 44 45 44 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 39 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 42 33 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.071V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.570V#1 cell_min=3.565V#2 MOS=31.9C T1=32.1C T2=31.8C T4=29.9C T5=29.9C,
47,ok,request,18,97,,,,true,3852064550,3855789076,19260322.750,19278945.380,18622.630,654806.140,7E 32 30 31 32 34 36 36 31 30 30 30 30 46 44 41 41 0D,Pylon req addr=0x12 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
48,ok,response,2,0,,,,true,3856943000,3881110783,19284715.000,19405553.915,120838.915,5769.620,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 45 44 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 31 30 30 30 31 30 44 45 44 30 30 30 32 30 42 45 39 30 42 45 42 30 30 30 34 30 42 45 38 30 30 30 32 30 42 44 37 30 42 44 37 30 30 30 30 30 42 44 37 30 30 30 30 30 42 44 37 30 42 44 37 30 30 30 30 30 42 44 37 30 30 30 30 45 38 42 41 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.069V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.569V#1 cell_min=3.565V#2 MOS=31.8C T1=32.0C T2=31.7C T4=30.0C T5=30.0C,
49,ok,request,2,99,,,,true,4020058472,4023783001,20100292.360,20118915.005,18622.645,694738.445,7E 32 30 30 32 34 36 36 33 30 30 30 30 46 44 41 39 0D,Pylon req addr=0x02 cid2=0x63 charge/discharge status chk=OK len=0 empty,request charge/discharge status empty payload,
50,ok,response,2,0,,,,true,4024742491,4032242832,20123712.455,20161214.160,37501.705,4797.450,7E 32 30 30 32 34 36 30 30 44 30 31 32 45 31 30 30 41 32 38 30 30 31 37 43 30 37 36 43 43 30 46 39 42 43 0D,Pylon rsp addr=0x02 OK cid2=0x63 chk=OK charge/discharge status len=18,"0x63 status=0xC0 (charge=ON, discharge=ON, balance=OFF)",
51,ok,request,2,97,,,,true,4180046027,4183770555,20900230.135,20918852.775,18622.640,739015.975,7E 32 30 30 32 34 36 36 31 30 30 30 30 46 44 41 42 0D,Pylon req addr=0x02 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
52,ok,response,2,0,,,,true,4184749953,4208917737,20923749.765,21044588.685,120838.920,4896.990,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 46 31 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 31 30 30 30 31 30 44 45 44 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 39 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 43 38 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.073V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.569V#1 cell_min=3.565V#2 MOS=31.9C T1=32.1C T2=31.8C T4=29.9C T5=29.9C,
53,ok,request,34,97,,,,true,4340029754,4343754279,21700148.770,21718771.395,18622.625,655560.085,7E 32 30 32 32 34 36 36 31 30 30 30 30 46 44 41 39 0D,Pylon req addr=0x22 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
