frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
68,ok,response,0x01,0x03,0x1240,32,64,true,1732710871,1733906953,8663554.355,8669534.765,5980.410,5027.985,01 03 40 00 00 FF FF 0D F8 00 03 00 03 00 45 00 42 00 45 00 42 00 4A 00 47 00 50 00 4C 00 47 00 43 00 47 00 4C 00 56 00 5A 00 7D 00 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 02,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1240..0x125F bytes=64 crc=OK,"response regs 0x1240..0x125F: cell_avg=raw0x0003, cell_diff=66mV, cell_idx raw=0x0042",
69,ok,request,0x01,0x03,0x1244,6,,true,1782943212,1783106405,8914716.060,8915532.025,815.965,245181.295,01 03 12 44 00 06 80 A5,JKBMS Modbus req slave=0x01 func=0x03 start=0x1244 count=6 crc=OK,read holding registers start=0x1244 count=6 poll-block,
70,ok,response,0x01,0x03,0x1244,6,12,true,1784104837,1784399543,8920524.185,8921997.715,1473.530,4992.160,01 03 0C 0D F8 00 03 00 03 00 45 00 42 00 45 DC 18,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1244..0x1249 bytes=12 crc=OK,"response regs 0x1244..0x1249: cell_avg=3.576V, cell_diff=3mV, cell_idx raw=0x0042",
71,ok,request,0x01,0x03,0x128A,40,,true,1833526223,1833689416,9167631.115,9168447.080,815.965,245633.400,01 03 12 8A 00 28 61 46,JKBMS Modbus req slave=0x01 func=0x03 start=0x128A count=40 crc=OK,read holding registers start=0x128A count=40 poll-block,
72,ok,response,0x01,0x03,0x128A,40,80,true,1834706632,1836180060,9173533.160,9180900.300,7367.140,5086.080,01 03 50 01 25 00 00 00 00 00 00 DF 7C 00 00 00 00 00 00 00 00 01 31 01 2E 00 08 00 00 00 00 00 63 00 00 9A 34 00 00 9C 40 00 00 00 00 00 00 23 32 64 00 00 00 00 0E CB 0C 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF 00 01 00 00 00 03 BD 00 00 D7 E3,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x128A..0x12B1 bytes=80 crc=OK,"response regs 0x128A..0x12B1: pack_i=+0.099A, MOS=29.3C, alarm_candidate=0x23326400, full=65.28Ah, cycles=957",
73,ok,request,0x01,0x03,0x12B8,2,,true,1885344060,1885507254,9426720.300,9427536.270,815.970,245820.000,01 03 12 B8 00 02 41 56,JKBMS Modbus req slave=0x01 func=0x03 start=0x12B8 count=2 crc=OK,read holding registers start=0x12B8 count=2 poll-block,
74,ok,response,0x01,0x03,0x12B8,2,4,true,1886509682,1886665716,9432548.410,9433328.580,780.170,5012.140,01 03 04 64 00 00 00 E5 03,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x12B8..0x12B9 bytes=4 crc=OK,"response regs 0x12B8..0x12B9: SOC=100%, SOH=100% precharge=0x00",
75,ok,request,0x01,0x03,0x1200,16,,true,1935725770,1935888962,9678628.850,9679444.810,815.960,245300.270,01 03 12 00 00 10 41 7E,JKBMS Modbus req slave=0x01 func=0x03 start=0x1200 count=16 crc=OK,read holding registers start=0x1200 count=16 poll-block,
76,ok,response,0x01,0x03,0x1200,16,32,true,1936912136,1937553525,9684560.680,9687767.625,3206.945,5115.870,01 03 20 0D F9 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F7 0D F8 0D F8 0D F8 0D F8 0D F8 DB 70,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1200..0x120F bytes=32 crc=OK,response regs 0x1200..0x120F: cells compact count=16 C01=3.577V C02=3.576V C03=3.576V C04=3.576V C05=3.576V C06=3.576V C07=3.576V C08=3.576V C09=3.576V C10=3.576V C11=3.575V C12=3.576V C13=3.576V C14=3.576V C15=3.576V C16=3.576V min=3.575V#11 max=3.577V#1,
77,ok,request,0x01,0x03,0x1210,16,,true,1986737608,1986900800,9933688.040,9934504.000,815.960,245920.415,01 03 12 10 00 10 40 BB,JKBMS Modbus req slave=0x01 func=0x03 start=0x1210 count=16 crc=OK,read holding registers start=0x1210 count=16 poll-block,
78,ok,response,0x01,0x03,0x1210,16,32,true,1987931682,1988573072,9939658.410,9942865.360,3206.950,5154.410,01 03 20 0D F8 0D F8 0D F7 0D F8 0D F8 0D F8 0D F8 0D F8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BD 42,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1210..0x121F bytes=32 crc=OK,response regs 0x1210..0x121F: cells compact count=8 C17=3.576V C18=3.576V C19=3.575V C20=3.576V C21=3.576V C22=3.576V C23=3.576V C24=3.576V min=3.575V#19 max=3.576V#17,
