frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
64,ok,response,0x01,0x03,0x000F,22,44,true,1594862673,1605071470,7974313.365,8025357.350,51043.985,5161.760,01 03 2C 0D AE 0D A8 0D AC 0D AA 0D AC 0D AA 0D A9 0D A9 0D AA 0D A9 0D AC 0D AA 0D AC 0D AC 0D A9 0D AC 01 36 01 33 01 32 01 38 01 20 01 35 DA AC,PACE Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.502V C02=3.496V C03=3.500V C04=3.498V C05=3.500V C06=3.498V C07=3.497V C08=3.497V C09=3.498V C10=3.497V C11=3.500V C12=3.498V C13=3.500V C14=3.500V C15=3.497V C16=3.500V min=3.496V#2 max=3.502V#1, temp1=31.0C, temp2=30.7C, temp3=30.6C, temp4=31.2C, mos_temp=28.8C, env_temp=30.9C",
65,ok,request,0x01,0x03,0x0000,13,,true,1641854737,1643813052,8209273.685,8219065.260,9791.575,183916.335,01 03 00 00 00 0D 84 0F,PACE Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
66,ok,response,0x01,0x03,0x0000,13,26,true,1644864991,1651323615,8224324.955,8256618.075,32293.120,5259.695,01 03 1A FF B4 15 DD 00 59 00 64 01 BE 01 F4 01 F4 00 00 00 00 00 00 00 00 0E 00 00 00 CA B2,PACE Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=-0.76A, pack_v=55.97V, SOC=89% raw=0x0059, SOH=100% raw=0x0064, remain=4.46Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0E00 (discharge, charge MOS, discharge MOS), balance=0x0000 (none)",
67,ok,request,0x01,0x03,0x000F,22,,true,1691861199,1693819514,8459305.995,8469097.570,9791.575,202687.920,01 03 00 0F 00 16 F4 07,PACE Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
68,ok,response,0x01,0x03,0x000F,22,44,true,1694867312,1705076107,8474336.560,8525380.535,51043.975,5238.990,01 03 2C 0D AE 0D A8 0D AC 0D AA 0D AA 0D AA 0D A9 0D A9 0D AA 0D AA 0D AC 0D AA 0D AC 0D AC 0D A9 0D AC 01 36 01 33 01 32 01 38 01 20 01 35 CB E7,PACE Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.502V C02=3.496V C03=3.500V C04=3.498V C05=3.498V C06=3.498V C07=3.497V C08=3.497V C09=3.498V C10=3.498V C11=3.500V C12=3.498V C13=3.500V C14=3.500V C15=3.497V C16=3.500V min=3.496V#2 max=3.502V#1, temp1=31.0C, temp2=30.7C, temp3=30.6C, temp4=31.2C, mos_temp=28.8C, env_temp=30.9C",
69,ok,request,0x01,0x03,0x0000,13,,true,1741861548,1743819863,8709307.740,8719099.315,9791.575,183927.205,01 03 00 00 00 0D 84 0F,PACE Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
70,ok,response,0x01,0x03,0x0000,13,26,true,1744869632,1751328252,8724348.160,8756641.260,32293.100,5248.845,01 03 1A FF B4 15 DD 00 59 00 64 01 BE 01 F4 01 F4 00 00 00 00 00 00 00 00 0E 00 00 00 CA B2,PACE Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=-0.76A, pack_v=55.97V, SOC=89% raw=0x0059, SOH=100% raw=0x0064, remain=4.46Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0E00 (discharge, charge MOS, discharge MOS), balance=0x0000 (none)",
71,ok,request,0x01,0x03,0x000F,22,,true,1792044784,1794003099,8960223.920,8970015.495,9791.575,203582.660,01 03 00 0F 00 16 F4 07,PACE Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
72,ok,response,0x01,0x03,0x000F,22,44,true,1795080291,1805289088,8975401.455,9026445.440,51043.985,5385.960,01 03 2C 0D AE 0D A9 0D AC 0D AA 0D AA 0D AA 0D A9 0D A9 0D AA 0D AA 0D AC 0D AA 0D AA 0D AA 0D A9 0D AC 01 36 01 33 01 32 01 38 01 20 01 35 A7 73,PACE Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.502V C02=3.497V C03=3.500V C04=3.498V C05=3.498V C06=3.498V C07=3.497V C08=3.497V C09=3.498V C10=3.498V C11=3.500V C12=3.498V C13=3.498V C14=3.498V C15=3.497V C16=3.500V min=3.497V#2 max=3.502V#1, temp1=31.0C, temp2=30.7C, temp3=30.6C, temp4=31.2C, mos_temp=28.8C, env_temp=30.9C",
73,ok,request,0x01,0x03,0x0000,13,,true,1842073768,1844032084,9210368.840,9220160.420,9791.580,183923.400,01 03 00 00 00 0D 84 0F,PACE Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
74,ok,response,0x01,0x03,0x0000,13,26,true,1845061777,1851520400,9225308.885,9257602.000,32293.115,5148.465,01 03 1A FF B4 15 DE 00 59 00 64 01 BE 01 F4 01 F4 00 00 00 00 00 00 00 00 0E 00 00 00 9E 57,PACE Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=-0.76A, pack_v=55.98V, SOC=89% raw=0x0059, SOH=100% raw=0x0064, remain=4.46Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0E00 (discharge, charge MOS, discharge MOS), balance=0x0000 (none)",
75,ok,request,0x01,0x03,0x000F,22,,true,1892060152,1894018468,9460300.760,9470092.340,9791.580,202698.760,01 03 00 0F 00 16 F4 07,PACE Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
76,ok,response,0x01,0x03,0x000F,22,44,true,1895064094,1905272892,9475320.470,9526364.460,51043.990,5228.130,01 03 2C 0D AE 0D A8 0D AC 0D AA 0D AA 0D AA 0D A8 0D A9 0D AA 0D AA 0D AA 0D AA 0D AA 0D AC 0D A9 0D AC 01 36 01 33 01 32 01 38 01 20 01 35 79 25,PACE Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.502V C02=3.496V C03=3.500V C04=3.498V C05=3.498V C06=3.498V C07=3.496V C08=3.497V C09=3.498V C10=3.498V C11=3.498V C12=3.498V C13=3.498V C14=3.500V C15=3.497V C16=3.500V min=3.496V#2 max=3.502V#1, temp1=31.0C, temp2=30.7C, temp3=30.6C, temp4=31.2C, mos_temp=28.8C, env_temp=30.9C",
77,ok,request,0x01,0x03,0x0000,13,,true,1942041384,1943999699,9710206.920,9719998.495,9791.575,183842.460,01 03 00 00 00 0D 84 0F,PACE Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
78,ok,response,0x01,0x03,0x0000,13,26,true,1944878904,1951337527,9724394.520,9756687.635,32293.115,4396.025,01 03 1A FF B4 15 DD 00 59 00 64 01 BE 01 F4 01 F4 00 00 00 00 00 00 00 00 0E 00 00 00 CA B2,PACE Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=-0.76A, pack_v=55.97V, SOC=89% raw=0x0059, SOH=100% raw=0x0064, remain=4.46Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0E00 (discharge, charge MOS, discharge MOS), balance=0x0000 (none)",
79,ok,request,0x01,0x03,0x000F,22,,true,1992068395,1994026710,9960341.975,9970133.550,9791.575,203654.340,01 03 00 0F 00 16 F4 07,PACE Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
