frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
33,ok,standard,0x351,data,8,1113700593,1113746873,5568502.965,5568734.365,231.400,125779.995,40 02 08 07 08 07 00 02,Sofar CAN v2026.07.04a 0x351 limits DLC=8 [40 02 08 07 08 07 00 02],0x351 Sofar limits chgV=57.6V chgI=180.0A disI=180.0A lowV=51.2V,
34,ok,standard,0x355,data,8,1138900072,1138946352,5694500.360,5694731.760,231.400,125765.995,46 00 64 00 6C 1B 00 00,Sofar CAN v2026.07.04a 0x355 SOC/SOH DLC=8 [46 00 64 00 6C 1B 00 00],0x355 Sofar SOC=70%% SOH=100%%,
35,ok,standard,0x356,data,8,1164099552,1164145832,5820497.760,5820729.160,231.400,125766.000,EE 15 00 00 F9 00 00 00,Sofar CAN v2026.07.04a 0x356 pack DLC=8 [EE 15 00 00 F9 00 00 00],0x356 Sofar pack V=56.14V I=+0.0A temp=24.9C,
36,ok,standard,0x35E,data,8,1189299431,1189343711,5946497.155,5946718.555,221.400,125767.995,53 6F 66 61 72 20 20 20,Sofar CAN v2026.07.04a 0x35E brand DLC=8 [53 6F 66 61 72 20 20 20],0x35E Sofar brand 'Sofar' raw=53 6F 66 61 72 20 20 20,
37,ok,standard,0x35F,data,8,1214990907,1215038387,6074954.535,6075191.935,237.400,128235.980,00 00 00 01 22 01 00 00,Sofar CAN v2026.07.04a 0x35F module raw DLC=8 [00 00 00 01 22 01 00 00],"0x35F Sofar module raw='."".' u16=[0, 256, 290, 0] raw=00 00 00 01 22 01 00 00",
38,ok,standard,0x35A,data,8,1290498845,1290542725,6452494.225,6452713.625,219.400,377302.290,AA AA AA 02 AA AA AA 02,Sofar CAN v2026.07.04a 0x35A Sofar? DLC=8 [AA AA AA 02 AA AA AA 02],0x35A unknown raw=AA AA AA 02 AA AA AA 02,
39,ok,standard,0x351,data,8,1315699124,1315745404,6578495.620,6578727.020,231.400,125781.995,40 02 08 07 08 07 00 02,Sofar CAN v2026.07.04a 0x351 limits DLC=8 [40 02 08 07 08 07 00 02],0x351 Sofar limits chgV=57.6V chgI=180.0A disI=180.0A lowV=51.2V,
40,ok,standard,0x355,data,8,1340901003,1340947283,6704505.015,6704736.415,231.400,125777.995,46 00 64 00 6C 1B 00 00,Sofar CAN v2026.07.04a 0x355 SOC/SOH DLC=8 [46 00 64 00 6C 1B 00 00],0x355 Sofar SOC=70%% SOH=100%%,
41,ok,standard,0x356,data,8,1366098882,1366145162,6830494.410,6830725.810,231.400,125757.995,EE 15 00 00 F9 00 00 00,Sofar CAN v2026.07.04a 0x356 pack DLC=8 [EE 15 00 00 F9 00 00 00],0x356 Sofar pack V=56.14V I=+0.0A temp=24.9C,
42,ok,standard,0x35E,data,8,1391297962,1391342242,6956489.810,6956711.210,221.400,125764.000,53 6F 66 61 72 20 20 20,Sofar CAN v2026.07.04a 0x35E brand DLC=8 [53 6F 66 61 72 20 20 20],0x35E Sofar brand 'Sofar' raw=53 6F 66 61 72 20 20 20,
43,ok,standard,0x35F,data,8,1416497441,1416544921,7082487.205,7082724.605,237.400,125775.995,00 00 00 01 22 01 00 00,Sofar CAN v2026.07.04a 0x35F module raw DLC=8 [00 00 00 01 22 01 00 00],"0x35F Sofar module raw='."".' u16=[0, 256, 290, 0] raw=00 00 00 01 22 01 00 00",
44,ok,standard,0x35A,data,8,1492096979,1492140859,7460484.895,7460704.295,219.400,377760.290,AA AA AA 02 AA AA AA 02,Sofar CAN v2026.07.04a 0x35A Sofar? DLC=8 [AA AA AA 02 AA AA AA 02],0x35A unknown raw=AA AA AA 02 AA AA AA 02,
45,ok,standard,0x351,data,8,1517296858,1517343138,7586484.290,7586715.690,231.400,125779.995,40 02 08 07 08 07 00 02,Sofar CAN v2026.07.04a 0x351 limits DLC=8 [40 02 08 07 08 07 00 02],0x351 Sofar limits chgV=57.6V chgI=180.0A disI=180.0A lowV=51.2V,
46,ok,standard,0x355,data,8,1542496737,1542543017,7712483.685,7712715.085,231.400,125767.995,46 00 64 00 6C 1B 00 00,Sofar CAN v2026.07.04a 0x355 SOC/SOH DLC=8 [46 00 64 00 6C 1B 00 00],0x355 Sofar SOC=70%% SOH=100%%,
47,ok,standard,0x356,data,8,1567697016,1567743296,7838485.080,7838716.480,231.400,125769.995,EE 15 00 00 F9 00 00 00,Sofar CAN v2026.07.04a 0x356 pack DLC=8 [EE 15 00 00 F9 00 00 00],0x356 Sofar pack V=56.14V I=+0.0A temp=24.9C,
48,ok,standard,0x35E,data,8,1592896895,1592941175,7964484.475,7964705.875,221.400,125767.995,53 6F 66 61 72 20 20 20,Sofar CAN v2026.07.04a 0x35E brand DLC=8 [53 6F 66 61 72 20 20 20],0x35E Sofar brand 'Sofar' raw=53 6F 66 61 72 20 20 20,
49,ok,standard,0x35F,data,8,1618096774,1618144254,8090483.870,8090721.270,237.400,125777.995,00 00 00 01 22 01 00 00,Sofar CAN v2026.07.04a 0x35F module raw DLC=8 [00 00 00 01 22 01 00 00],"0x35F Sofar module raw='."".' u16=[0, 256, 290, 0] raw=00 00 00 01 22 01 00 00",
50,ok,standard,0x35A,data,8,1693696311,1693740191,8468481.555,8468700.955,219.400,377760.285,AA AA AA 02 AA AA AA 02,Sofar CAN v2026.07.04a 0x35A Sofar? DLC=8 [AA AA AA 02 AA AA AA 02],0x35A unknown raw=AA AA AA 02 AA AA AA 02,
51,ok,standard,0x351,data,8,1718895790,1718942070,8594478.950,8594710.350,231.400,125777.995,40 02 08 07 08 07 00 02,Sofar CAN v2026.07.04a 0x351 limits DLC=8 [40 02 08 07 08 07 00 02],0x351 Sofar limits chgV=57.6V chgI=180.0A disI=180.0A lowV=51.2V,
52,ok,standard,0x355,data,8,1744095669,1744141949,8720478.345,8720709.745,231.400,125767.995,46 00 64 00 6C 1B 00 00,Sofar CAN v2026.07.04a 0x355 SOC/SOH DLC=8 [46 00 64 00 6C 1B 00 00],0x355 Sofar SOC=70%% SOH=100%%,
53,ok,standard,0x356,data,8,1769295549,1769341829,8846477.745,8846709.145,231.400,125768.000,EE 15 00 00 F9 00 00 00,Sofar CAN v2026.07.04a 0x356 pack DLC=8 [EE 15 00 00 F9 00 00 00],0x356 Sofar pack V=56.14V I=+0.0A temp=24.9C,
